playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,added_at,track.artists,track.disc_number,track.duration_ms,track.explicit,track.name,track.popularity,track.preview_url,track.type,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,artists.name
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.443,0.403,0,-8.339,1,0.0322,0.631,0,0.111,0.41,143.462,7iN1s7xHE4ifF5povM6A48,4,2021-01-26T11:30:03Z,,1,243026,FALSE,Let It Be - Remastered 2009,78,NA,track,1970-05-08,day,12,album,spotify:album:0jTGHV5xqHPvEcwL8f6YU5,The Beatles
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.755,0.876,0,-8.867,1,0.0362,0.357,5.17e-6,0.22,0.954,102.762,6QhXQOpyYvbpdbyjgAqKdY,4,2021-01-26T11:30:03Z,,1,174826,FALSE,Cecilia,74,https://p.scdn.co/mp3-preview/e52bd8d14bd4e1850c7b8d8e65596e6eb47909ba?cid=a995596895f54f0a99efb08d3181c958,track,1970-01-26,day,11,album,spotify:album:0JwHz5SSvpYWuuCNbtYZoV,Simon & Garfunkel
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.474,0.473,2,-11.454,1,0.0601,0.545,1.25e-6,0.0356,0.561,77.583,2BhrrVRC8CoiWejbzj0VjQ,4,2021-01-26T11:30:03Z,,3,199266,FALSE,Son of a Preacher Man,36,https://p.scdn.co/mp3-preview/cfe5331a57f9bd5c6424b3b076879e4f2370406d?cid=a995596895f54f0a99efb08d3181c958,track,2014-02-03,day,87,album,spotify:album:27psmgscZCLbePqHMFgm62,Aretha Franklin
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.598,0.797,7,-6.793,1,0.0332,0.0424,4.07e-4,0.0717,0.622,123.566,3Bh6uInhcVBVvLraGZdkKD,4,2021-01-26T11:30:03Z,,1,147493,FALSE,Who'll Stop The Rain,70,NA,track,1970-07-25,day,14,album,spotify:album:4GLxEXWI3JiRKp6H7bfTIK,Creedence Clearwater Revival
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.611,0.47,4,-9.135,1,0.0356,0.579,0,0.581,0.97,85.527,6UkMcAA19lTdjs22jtB7o2,4,2021-01-26T11:30:03Z,,1,134800,FALSE,Big Yellow Taxi,70,https://p.scdn.co/mp3-preview/48c0b1294058b0006ceb0cdaf84958cb51da45a7?cid=a995596895f54f0a99efb08d3181c958,track,1970-03-01,day,12,album,spotify:album:7JOdtLDLyXJIppDRB7kxr9,Joni Mitchell
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.469,0.538,8,-13.559,1,0.0571,0.305,1.2e-4,0.37,0.886,196.605,5LxvwujISqiB8vpRYv887S,4,2021-01-26T11:30:03Z,,1,176333,FALSE,I Want You Back,77,NA,track,1969-12-18,day,12,album,spotify:album:51uoKRa8vT5SULrlF8s2t1,The Jackson 5
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.605,0.948,11,-7.351,0,0.136,6.38e-4,1.36e-4,0.214,0.442,119.717,0NgFZWdvnv218PVnY4I8UT,4,2021-04-24T05:12:31Z,,1,200653,FALSE,Instant Karma! (We All Shine On) - Ultimate Mix,46,NA,track,2021-04-23,day,120,album,spotify:album:0nYrjKixKaREskGL449EqU,"c(""John Lennon"", ""Yoko Ono"")"
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.528,0.233,8,-15.362,1,0.0346,0.726,1.08e-4,0.122,0.208,89.044,2kyVQg00pphEufGT59M2XH,4,2021-01-26T11:30:03Z,,1,273933,FALSE,(They Long To Be) Close To You,67,NA,track,1970-01-01,day,12,album,spotify:album:5z8MFnoVUIfVo6MQW0uIul,Carpenters
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.675,0.597,5,-11.329,1,0.0337,0.0534,0,0.0986,0.828,108.875,2eF8pWbiivYsYRpbntYsnc,4,2021-01-26T11:30:03Z,,1,161160,FALSE,"Signed, Sealed, Delivered (I'm Yours)",76,NA,track,1970-08-07,day,12,album,spotify:album:54ootLtDyMZFr9obtWQvvO,Stevie Wonder
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.597,0.271,5,-17.293,1,0.0394,0.766,0.0119,0.0933,0.338,76.271,1oht5GevPN9t1T3kG1m1GO,4,2021-01-26T11:30:03Z,,1,203613,FALSE,Fire and Rain - 2019 Remaster,72,https://p.scdn.co/mp3-preview/5da3a9c24b15fcb0a57f2d1aee7b9fac0fdcd99a?cid=a995596895f54f0a99efb08d3181c958,track,1970-02-01,day,11,album,spotify:album:1HiG0ukRmFPN13EVcf98Jx,James Taylor
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.562,0.503,1,-14.836,1,0.0335,0.319,0,0.163,0.846,127.827,5pkd9ib1RgbkAd1R9bIOCa,4,2021-01-26T11:30:03Z,,1,179933,FALSE,Cracklin' Rosie - Single Version,64,NA,track,1970,year,12,album,spotify:album:0WGnkp386fyXfTvKwTIVRO,Neil Diamond
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,3lh3iiiJeiBXHSZw6u0kh6,4,2021-01-26T11:30:03Z,,1,205613,FALSE,Into the Mystic - 2013 Remaster,72,https://p.scdn.co/mp3-preview/e80d5c0efd271bd14f752d6c7ef11202e89d29f1?cid=a995596895f54f0a99efb08d3181c958,track,1970-02,month,10,album,spotify:album:5PfnCqRbdfIDMb1x3MPQam,Van Morrison
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.474,0.917,9,-4.19,1,0.0395,0.582,0.231,0.201,0.902,152.113,0UAJH0k4k3slcE83a9UGCe,4,2021-01-26T11:30:03Z,,1,241040,FALSE,Lola,71,https://p.scdn.co/mp3-preview/f78ccb12d796969999f55594dd9dba6a7bc0c648?cid=a995596895f54f0a99efb08d3181c958,track,1970-11-27,day,16,album,spotify:album:4jaLfcNpIrOgcPyXuuiHTi,The Kinks
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.568,0.824,9,-4.613,1,0.0299,0.403,0,0.0855,0.753,108.625,5Ts1DYOuouQLgzTaisxWYh,4,2021-01-26T11:30:03Z,,1,174760,FALSE,Love Grows (Where My Rosemary Goes),57,https://p.scdn.co/mp3-preview/89f983998c06efbe4fd70420766595f21c793fe2?cid=a995596895f54f0a99efb08d3181c958,track,1970-01-01,day,9,album,spotify:album:4XDWk7zU6KDgLaqLxEYi8y,Edison Lighthouse
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.373,0.287,9,-13.461,1,0.0306,0.749,9.41e-6,0.102,0.317,86.467,7nXZCcFAy1oCKQG2SqLszv,4,2021-01-26T11:30:03Z,,1,184426,FALSE,We've Only Just Begun,59,NA,track,1970-01-01,day,12,album,spotify:album:5z8MFnoVUIfVo6MQW0uIul,Carpenters
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.149,0.206,3,-13.888,1,0.0323,0.822,0.00064899999999999995,0.115,0.264,79.764,6l8EbYRtQMgKOyc1gcDHF9,4,2021-01-26T11:30:03Z,,1,293120,FALSE,Bridge Over Troubled Water,72,https://p.scdn.co/mp3-preview/235629aa4e2ef4c3c8cc623b348b646d31c26412?cid=a995596895f54f0a99efb08d3181c958,track,1970-01-26,day,11,album,spotify:album:0JwHz5SSvpYWuuCNbtYZoV,Simon & Garfunkel
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.787,0.472,2,-12.824,1,0.0832,0.221,3.36e-4,0.153,0.824,120.059,1gcESexgftSuLuML57Y69q,4,2021-01-26T11:30:03Z,,1,330643,FALSE,All Right Now,71,NA,track,1970-06-26,day,7,album,spotify:album:1ydlm89JR8cV8VuSaNvHNL,Free
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.529,0.743,9,-5.523,1,0.0481,0.177,0,0.0759,0.78,116.817,0zK545STj6P7qbFSpCK9pp,4,2021-01-26T11:30:03Z,,1,180546,FALSE,No Matter What - Remastered 2010,63,NA,track,1970-11-09,day,17,album,spotify:album:2k5XYJN31jQz577blA1Xod,Badfinger
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.299,0.329,3,-10.096,1,0.0279,0.756,0.0105,0.0559,0.392,132.282,3mlMpmY8oZIBFc39D9zLbh,4,2021-01-26T11:30:03Z,,1,218186,FALSE,The Long And Winding Road - Remastered 2009,64,NA,track,1970-05-08,day,12,album,spotify:album:0jTGHV5xqHPvEcwL8f6YU5,The Beatles
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.609,0.617,9,-7.091,1,0.0307,0.0994,0.00404,0.118,0.543,128.903,0jvN7eQJJt4nxQzgQfZ1SP,4,2021-01-26T11:30:03Z,,1,242893,FALSE,Spirit In The Sky,75,NA,track,1969-01-01,day,17,album,spotify:album:05qYXT9UP6pXR9u0BtntD1,Norman Greenbaum
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.765,0.586,7,-10.332,1,0.0367,0.734,0.00218,0.113,0.943,105.567,6TBUBqz21JmF2hkeRbnwme,4,2021-01-26T11:30:03Z,,1,176466,FALSE,Montego Bay,46,NA,track,1970-01-01,day,11,album,spotify:album:5kdm7tgxEgY7rYpQ3Bvg4y,Bobby Bloom
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.899,0.77,9,-11.011,1,0.0602,0.368,3.12e-4,0.101,0.932,105.739,4lAnpiPDvKqpJGK38ax35t,4,2021-01-26T11:30:03Z,,1,287826,FALSE,Thank You (Falettinme Be Mice Elf Agin) - Single Version,46,https://p.scdn.co/mp3-preview/597449c118b55e776f77e1b16de94a678e1f6e35?cid=a995596895f54f0a99efb08d3181c958,track,2002,year,35,album,spotify:album:2TuXIRGEbUFfakkBDXMLN1,Sly & The Family Stone
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.532,0.834,8,-3.87,1,0.0404,0.0614,0.00192,0.314,0.706,88.69,1zgV5ZYh7uYJXbK7yjuyj8,4,2021-01-26T11:30:03Z,,2,215146,FALSE,Indiana Wants Me - Commercial Version,38,NA,track,2008-06-27,day,142,album,spotify:album:6jMXo2j1AIktuattwNYnBe,R. Dean Taylor
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.629,0.356,4,-11.135,1,0.0246,0.66,6.17e-4,0.173,0.472,83.886,7wWw7hBmErNg9u5w6Xx0vy,4,2021-01-26T11:30:03Z,,1,192200,FALSE,Make It with You,66,https://p.scdn.co/mp3-preview/8f952ebfe50d08f253c3a37cb2aa4272c1315ca1?cid=a995596895f54f0a99efb08d3181c958,track,1970,year,12,album,spotify:album:2eTrV6WUTJtKFzg5iznPJ7,Bread
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.745,0.656,10,-6.393,1,0.0405,0.188,0.00337,0.0941,0.858,105.318,3RTUfvRgq3pYTf7XY0FIcS,4,2021-01-26T11:30:03Z,,1,152453,FALSE,Lookin' Out My Back Door,69,NA,track,1970-07-25,day,14,album,spotify:album:4GLxEXWI3JiRKp6H7bfTIK,Creedence Clearwater Revival
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.756,0.687,11,-7.76,0,0.0435,0.064,0,0.25,0.914,106.247,4o7pdbMDw6XwfXZFCZDoUH,4,2021-01-26T11:30:03Z,,1,178093,FALSE,Band Of Gold (Single Mix),53,https://p.scdn.co/mp3-preview/ae296e66c785281d448084ef36aa4cd5c8700928?cid=a995596895f54f0a99efb08d3181c958,track,1970,year,12,album,spotify:album:5m1858fUPOsdHRYHIihBB0,Freda Payne
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.683,0.728,9,-8.92,1,0.259,0.568,5.08e-5,0.0384,0.833,75.311,1NXUWyPJk5kO6DQJ5t7bDu,4,2021-01-26T11:30:03Z,,1,233400,FALSE,Apeman - 2014 Remastered Version,43,https://p.scdn.co/mp3-preview/38a8558307a0b68d1b8c375b6c93cb49ea05ebc7?cid=a995596895f54f0a99efb08d3181c958,track,2014-10-20,day,43,album,spotify:album:6lL6HugNEN4Vlc8sj0Zcse,The Kinks
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.676,0.339,1,-13.805,1,0.0509,0.717,9.77e-6,0.109,0.756,136.882,1MHgV79MSYE6ymNlGa3bRY,4,2021-01-26T11:30:03Z,,1,174840,FALSE,I'll Never Fall in Love Again,60,https://p.scdn.co/mp3-preview/4411e3b1832f33f6a35c7dc01769cd6a5fd51b9b?cid=a995596895f54f0a99efb08d3181c958,track,1970,year,10,album,spotify:album:1gVMm1XwIz3JC2AHxAovtW,Dionne Warwick
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.639,0.544,4,-12.843,1,0.141,0.617,0,0.479,0.793,80.844,5vk9PL1tTyWrQY3TqRq2Rg,4,2021-01-26T11:30:03Z,,1,193826,FALSE,Patches,49,https://p.scdn.co/mp3-preview/fc448e26f27a842627be0c9ebb0e1dd1525bc95d?cid=a995596895f54f0a99efb08d3181c958,track,1970,year,12,album,spotify:album:2AcHC18egTq63cyBagwINA,Clarence Carter
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.453,0.443,10,-9.022,1,0.0273,0.535,4.85e-5,0.159,0.466,94.614,5SbH1zs8ZfvwAJXUhsE5zO,4,2021-01-26T11:30:03Z,,1,255226,FALSE,"Abraham, Martin & John",43,NA,track,1997-08-12,day,22,album,spotify:album:3gdNUl8mCZVkRZHMBVVtIE,Marvin Gaye
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.641,0.697,3,-9.272,1,0.0513,0.125,0.00761,0.0993,0.781,125,7k0UY4Kabh7SUHXowyfKj7,4,2021-01-26T11:30:03Z,,1,182066,FALSE,Make Me Smile,41,https://p.scdn.co/mp3-preview/aa9a43241ff55f3ddaef13ac14ee65a107daab55?cid=a995596895f54f0a99efb08d3181c958,track,1975-11-10,day,11,album,spotify:album:5qWGV0fd7hpdptJYI4G9Dd,Chicago
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.589,0.85,2,-6.143,1,0.0343,0.0606,0.779,0.274,0.813,130.318,36gPq8WG7tDxrblyGVUCiT,4,2021-01-26T11:30:03Z,,1,161466,FALSE,Up Around The Bend,71,NA,track,1970-07-25,day,14,album,spotify:album:4GLxEXWI3JiRKp6H7bfTIK,Creedence Clearwater Revival
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.448,0.558,0,-5.482,1,0.0299,0.191,7.35e-4,0.276,0.537,112.742,2eot2orcEQn5wR11DSVcbO,3,2021-01-26T11:30:03Z,,1,147480,FALSE,It's Only Make Believe,48,NA,track,1970-01-01,day,10,album,spotify:album:2bVr7AMmHlGmRtCI1A0cwf,Glen Campbell
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.317,0.455,1,-7.647,1,0.0341,0.775,0.0131,0.0938,0.83,147.557,4JzqDlNhjxxZ3oQcfXhS6q,4,2021-01-26T11:30:03Z,,1,131986,FALSE,Ride A White Swan,45,NA,track,2011-01-01,day,20,album,spotify:album:6EtPzgRUvsv5L0kL0dn4kx,T. Rex
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.448,0.691,7,-6.957,1,0.0286,0.286,0.00111,0.945,0.633,88.836,0LfJkvPNCNEMLpZJgDQiV1,4,2021-01-26T11:30:03Z,,2,153200,FALSE,The Wonder of You,54,https://p.scdn.co/mp3-preview/72e36711ebef85fc9610b37f4f2b4e87ca7e5448?cid=a995596895f54f0a99efb08d3181c958,track,2007,year,40,album,spotify:album:3X3rFfVKCW58sKMO0UXkwO,Elvis Presley
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.393,0.792,8,-5.076,1,0.0448,0.191,0.00364,0.376,0.379,98.757,1KbuhBnzMHp4eq1q6flhWd,4,2021-01-26T11:30:03Z,,1,215200,FALSE,Ain't No Mountain High Enough,58,NA,track,2017-11-17,day,15,album,spotify:album:2iPkYpFitI1RXmnnza1PeN,Diana Ross
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.301,0.309,4,-19.155,0,0.042,0.524,0.0758,0.129,0.384,75.165,2zbV4xRYLuElz4PWOXI5P7,4,2021-01-26T11:30:03Z,,1,233573,FALSE,Rainy Night in Georgia,53,https://p.scdn.co/mp3-preview/c463c4095365b0b20bfd04efe285a83bb85e1625?cid=a995596895f54f0a99efb08d3181c958,track,1970,year,10,album,spotify:album:5rEchSYf1EpZ0CxmwnRwKx,Brook Benton
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.593,0.607,1,-9.886,1,0.0283,0.147,0,0.128,0.953,128.365,4Dq749x2QP6OXTURJ9GGY8,4,2021-01-26T11:30:03Z,,1,181800,FALSE,The Tears Of A Clown,61,NA,track,1967-08-29,day,12,album,spotify:album:6vbD4D3SpN2JBjCoXdGE3i,Smokey Robinson & The Miracles
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.547,0.655,2,-11.707,1,0.0414,0.136,0.00737,0.116,0.649,125.545,1d9hUvkv64Wmdu671Dydpc,4,2021-01-26T11:30:03Z,,1,225560,FALSE,Ride Captain Ride,56,https://p.scdn.co/mp3-preview/f61bd9e33e22a98e88b719ff0a222ab40a629a8b?cid=a995596895f54f0a99efb08d3181c958,track,1970,year,11,album,spotify:album:4CJgJeBIw5kZ3m6Knatjaz,Blues Image
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.51,0.515,5,-7.247,1,0.0253,0.593,1.24e-6,0.654,0.331,93.212,5RdhBLmB4DyFHLglRrfx63,4,2021-01-26T11:30:03Z,,1,237760,FALSE,I'll Be There,68,NA,track,1970-09-08,day,11,album,spotify:album:5d6X8oegJmu9XKn9UBAswG,The Jackson 5
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.311,0.827,8,-8.056,1,0.099,0.0543,0.305,0.631,0.843,176.229,2cph4XTPjwu5eHPKQ43jMq,4,2021-01-26T11:30:03Z,,1,250626,FALSE,The Letter - Single Version,38,NA,track,1999-08-17,day,37,album,spotify:album:0OdFUi5lSenjXrgy4dVAP8,Joe Cocker
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.783,0.596,7,-10.056,1,0.0676,0.235,0,0.0427,0.88,127.576,1QdrUOQkbXJbpNqOKgJpq5,4,2021-01-26T11:30:03Z,,1,182973,FALSE,Candida,48,https://p.scdn.co/mp3-preview/cd6c9a60d29c5073ad8d1f8505a0eb26faaacf83?cid=a995596895f54f0a99efb08d3181c958,track,1970,year,21,album,spotify:album:3SZtvt7lV1H4YN9tKVURJR,"c(""The Dawn"", ""Tony Orlando & Dawn"")"
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.604,0.905,4,-7.059,0,0.0578,0.309,0.0632,0.0837,0.723,147.448,7GqIDx2QVGOpd4r1fZaUUW,4,2021-01-26T11:30:03Z,,1,289800,FALSE,25 or 6 to 4 - 2002 Remaster,65,https://p.scdn.co/mp3-preview/eb7cdb911bd109c57573f1cc9371857fb48b9b51?cid=a995596895f54f0a99efb08d3181c958,track,1970-01-26,day,25,album,spotify:album:0PRgsdDXQ8QPaDUetVF7yN,Chicago
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.547,0.46,11,-8.759,0,0.0256,0.344,0.442,0.0983,0.543,90.768,4NQfrmGs9iQXVQI9IpRhjM,4,2021-01-26T11:30:03Z,,1,324733,FALSE,The Thrill Is Gone,63,NA,track,1969-12-05,day,9,album,spotify:album:7gzkgAWjOjEf5o6sIvBvT1,B.B. King
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.531,0.48,9,-10.633,1,0.0366,0.256,1.36e-4,0.0908,0.881,104.117,2ik5qJAcmrjbpON5QPxmRr,4,2021-01-26T11:30:03Z,,1,134226,FALSE,Snowbird,50,NA,track,1998-01-01,day,11,album,spotify:album:1VTWCkA6n7QtJefDSlPC2F,Anne Murray
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.754,0.449,4,-14.013,1,0.0615,0.724,0,0.162,0.973,82.751,3RNyGLgSvmVRZ7xKUp8Wgd,4,2021-01-26T11:30:03Z,,1,211880,FALSE,In the Summertime,68,https://p.scdn.co/mp3-preview/ea8c3f26e654c14d732263d1503554863abc1ef6?cid=a995596895f54f0a99efb08d3181c958,track,1970-01-01,day,16,album,spotify:album:30UgyUTvmdYXNo7CeMabXY,Mungo Jerry
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.676,0.856,1,-6.126,1,0.048,0.14,5.63e-4,0.147,0.785,120.655,1VCpTqHK43wTIB5BcVxiZo,4,2021-01-26T11:30:03Z,,1,196093,FALSE,Mama Told Me (Not To Come),40,NA,track,1998-01-01,day,11,album,spotify:album:5Vh4H5yxqnzIBfCAws53Hb,Three Dog Night
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.381,0.44,7,-8.855,1,0.0272,0.651,0.00114,0.553,0.556,94.2,7h4QcBfcNKTj5PsCVSN4Yf,4,2021-01-26T11:30:03Z,,1,256653,FALSE,Reflections of My Life,55,https://p.scdn.co/mp3-preview/33f3d2eb5ab305f43b5469380591eebb27ff6547?cid=a995596895f54f0a99efb08d3181c958,track,1970-01-01,day,10,album,spotify:album:4lc6RGrnINHB5aPPqsaEMZ,Marmalade
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.325,0.397,5,-12.492,1,0.0323,0.16,8.29e-4,0.129,0.349,143.387,1fNEjmDv3eg5HSDzndJg8G,4,2021-01-26T11:30:03Z,,1,195506,FALSE,I Don't Believe In If Anymore,48,NA,track,1985-01-01,day,16,album,spotify:album:4mLl8N7qHbTgTlyjZOav2N,Roger Whittaker
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.222,0.659,0,-9.942,1,0.0487,0.0169,2.09e-5,0.471,0.322,75.634,4Q27I5G3W14hnYVi45oi2h,4,2021-01-26T11:30:03Z,,1,344226,FALSE,Question,52,NA,track,1970-08-07,day,16,album,spotify:album:1TOvW3icPZmigoT9CrRav5,The Moody Blues
37i9dQZF1DWXQyLTHGuTIz,Top Hits of 1970,https://i.scdn.co/image/ab67706f0000000349112e3c0933aaa5821cca5e,Spotify,spotify,0.812,0.53,2,-12.202,1,0.0489,0.125,0.0039,0.243,0.877,123.517,7xphJeLAdf3LodIwGMtQAc,4,2021-01-26T11:30:03Z,,2,168826,FALSE,Goodbye Sam Hello Samantha,33,https://p.scdn.co/mp3-preview/0cd9c23d2a614aea40c8fbca8157f64ba2192262?cid=a995596895f54f0a99efb08d3181c958,track,1977,year,40,album,spotify:album:0SW33rIKZ2v0EmfqRLKufz,Cliff Richard
